finn_car_id,product_brand,purchasing_model,purchasing_model_line,product_fuel,helper_subscription_handover_date,product_body_type,delivery_compound_location
ee2cofth,Fiat,500,Dolcevita,Benzin (mild-hybrid),,Kleinwagen,compound_mosolf_kippenheim
ee3eyypo,Opel,Insignia,Grand Sport Ultimate,Benzin,,Limousine,dealer_siebrecht_d2c_uslar
ee4jg7t4,Land Rover,Range Rover Velar,R-Dynamic SE,Benzin,2022-08-02,SUV,dealer_ahgeisser_karlsruhe
ee4xihoj,Opel,Grandland X,Ultimate,Diesel,,SUV,dealer_siebrecht_d2c_uslar
ee6k93ds,Opel,Insignia,Grand Sport Ultimate,Benzin,2022-10-28,Limousine,dealer_siebrecht_d2c_uslar
ee7xr222,MG,5,Luxury,Elektro,2023-03-03,Kombi,compound_carserviceerkens_wachtendonk
ee8hqvga,Opel,Crossland,Elegance,Benzin,,SUV,dealer_siebrecht_d2c_uslar
ee8k4l5w,Opel,Corsa,Elegance,Benzin,,Limousine,compound_blg_neuss
ee10dg4a,Opel,Corsa,Elegance,Benzin,,Limousine,dealer_siebrecht_d2c_uslar
ee432jpv,Tesla,Model Y,Long Range,Elektro,,SUV,compound_akb_kitzingen
eeakxlkl,Fiat,500 e,ICON,Elektro,,Kleinwagen,compound_mosolf_kippenheim
eebbr4of,Fiat,500,Dolcevita,Benzin (mild-hybrid),2023-02-17,Kleinwagen,compound_mosolf_kippenheim
eecfom0x,Renault,Koleos,Intens,Benzin,2022-09-28,SUV,compound_rrg_eching
eednf87l,Opel,Mokka e,GS Line,Elektro,,SUV,dealer_siebrecht_d2c_uslar
eeesvud0,Opel,Grandland,GS Line,Plug-In-Hybrid,,SUV,dealer_siebrecht_d2c_uslar
eef3s427,Peugeot,e-2008,Allure,Elektro,2022-12-08,SUV,compound_akb_kitzingen
eefx9hxs,Kia,Ceed,Spirit,Benzin,,Limousine,compound_blg_duisburg
eefyabab,Fiat,500,Dolcevita,Benzin (mild-hybrid),,Kleinwagen,compound_mosolf_kippenheim
eegkl0ce,BMW,4er Coupé,Modell M Sport,Benzin,2022-04-01,Coupé,compound_akb_schoeneck
eeh73a42,Opel,Grandland,GS Line,Plug-In-Hybrid,,SUV,dealer_siebrecht_d2c_uslar
eei4f1zm,Jeep,Compass,Upland,Plug-In-Hybrid,,SUV,compound_mosolf_kippenheim
eei6bpoc,MG,ZS,Luxury,Elektro,,SUV,compound_blg_saalanderdonau
eeji78eq,Nissan,Primastar,Tekna,Diesel,,Van,compound_blg_d2c_atn2_neuss
eek7oy9b,Tesla,Model Y,Long Range,Elektro,,SUV,compound_akb_kitzingen
eekxynpz,VW,Golf Variant,Life,Benzin (mild-hybrid),,Kombi,compound_arsaltmann_wolnzach
eeliihz8,Tesla,Model 3,Standard Range,Elektro,,Limousine,compound_akb_kitzingen
eemcm26u,Kia,Ceed,GT Line,Benzin,,Limousine,compound_blg_duisburg
eemnecff,Land Rover,Range Rover Evoque,R-Dynamic SE,Diesel (mild-hybrid),,SUV,compound_blg_duisburg
eemyuicn,Renault,Kadjar,Intens,Benzin,2022-04-29,SUV,compound_rrg_eching
een6bclc,Nissan,Leaf,N-Connecta,Elektro,2022-09-14,Limousine,compound_blg_d2c_atn2_neuss
een73dwl,Audi,Q3 Sportback,S line,Plug-In-Hybrid,2023-02-09,SUV,compound_akb_kitzingen
eenmxovl,MG,4,Luxury,Elektro,,Limousine,compound_carserviceerkens_wachtendonk
eepliqtc,Audi,A3 Limousine,S line,Benzin (mild-hybrid),2022-12-20,Limousine,compound_akb_kitzingen
eeq2otho,Audi,Q2,Advanced,Benzin,,SUV,compound_akb_kitzingen
eeq4by5n,Jeep,Compass,S,Plug-In-Hybrid,,SUV,compound_mosolf_kippenheim
eermabs9,Opel,Insignia,Grand Sport Ultimate,Benzin,,Limousine,dealer_siebrecht_d2c_uslar
eery77y4,Opel,Corsa,Elegance,Benzin,,Limousine,dealer_siebrecht_d2c_uslar
eetu0bd6,Tesla,Model Y,Long Range,Elektro,,SUV,compound_akb_kitzingen
eeu7jzjd,Fiat,500 e,ICON,Elektro,2022-02-25,Kleinwagen,compound_mosolf_kippenheim
eev9hbzd,Fiat,500C,Dolcevita,Benzin (mild-hybrid),,Cabriolet,compound_mosolf_ketzin
eevobr6t,Audi,Q5 Sportback,S line,Plug-In-Hybrid,,SUV,compound_akb_kitzingen
eew9y3h5,VW,Passat Variant,Business,Diesel,2022-10-12,Kombi,compound_arsaltmann_wolnzach
eexf2z4u,Opel,Corsa,Elegance,Benzin,,Limousine,dealer_siebrecht_d2c_uslar
eeyp92bj,Toyota,Aygo X,Pulse,Benzin,2023-02-27,Limousine,compound_blg_saalanderdonau
eezgmfjj,Dacia,Spring,Comfort Plus,Elektro,,SUV,compound_akb_schoeneck
ef1ws6xb,Opel,Crossland,GS Line,Benzin,2023-03-20,SUV,dealer_siebrecht_d2c_uslar
ef2ltv34,Opel,Grandland X,Edition,Benzin,,SUV,dealer_siebrecht_d2c_uslar
ef4j0ern,Audi,Q5 Sportback,S line,Diesel (mild-hybrid),,SUV,compound_akb_kitzingen
ef4x22m2,BMW,X6,M Sportpaket,Diesel,,SUV,compound_akb_schoeneck
ef6j3e8a,Opel,Crossland,GS Line,Benzin,,SUV,dealer_siebrecht_d2c_uslar
ef6zgzel,Fiat,500 e,ICON,Elektro,2022-09-20,Kleinwagen,compound_mosolf_kippenheim
ef8ed8ni,Opel,Crossland,Elegance,Benzin,,SUV,dealer_siebrecht_d2c_uslar
ef9cq30h,Polestar,2,Performance,Elektro,,Limousine,dealer_eder_polestar_muenchen
ef10ny44,Dacia,Duster,Comfort,Diesel,,SUV,compound_rrg_eching
ef16h45m,Audi,A3 Limousine,S line,Benzin (mild-hybrid),2022-06-30,Limousine,compound_akb_kitzingen
efa57lt5,Opel,Mokka e,GS Line,Elektro,2022-12-01,SUV,dealer_siebrecht_d2c_uslar
efasepnq,Skoda,Scala,Ambition,Benzin,2022-04-08,Limousine,compound_akb_kitzingen
efelmgya,BMW,Z4,Modell Sport Line,Benzin,,Cabriolet,compound_akb_schoeneck
efg77pqu,Seat,Leon Sportstourer,Style,Benzin (mild-hybrid),2022-08-12,Kombi,compound_akb_kitzingen
efh7wngn,Tesla,Model Y,Long Range,Elektro,,SUV,compound_akb_kitzingen
efhplj58,BMW,X6,M Sportpaket,Diesel,,SUV,compound_akb_schoeneck
efhsljo6,Citroen,C4,Shine,Benzin,2022-11-02,Limousine,compound_akb_kitzingen
efhw4btn,Opel,Mokka e,GS Line,Elektro,2023-01-16,SUV,dealer_siebrecht_d2c_uslar
efjm3nne,Opel,Insignia ST,Elegance,Diesel,,Kombi,dealer_siebrecht_d2c_uslar
efjtccor,Tesla,Model Y,Long Range,Elektro,,SUV,compound_akb_kitzingen
efktovms,Polestar,2,Long Range Dual Motor,Elektro,,Limousine,compound_catzuelpich_zülpich
efkytt4b,Nissan,Leaf,N-Connecta,Elektro,2023-02-15,Limousine,compound_blg_d2c_atn2_neuss
efm2chz0,Tesla,Model 3,Long Range,Elektro,2022-12-14,Limousine,compound_akb_kitzingen
efm60buo,Volvo,XC90,R-Design,Plug-In-Hybrid,,SUV,compound_akf_quickborn
efmtdt6n,Opel,Corsa,Elegance,Benzin,,Limousine,dealer_siebrecht_d2c_uslar
efo3o09z,Audi,A6 Avant,sport,Diesel (mild-hybrid),,Kombi,compound_akb_kitzingen
efshgloe,Opel,Crossland,GS Line,Benzin,,SUV,dealer_siebrecht_d2c_uslar
efsthddn,Opel,Corsa,GS Line,Benzin,2022-01-12,Limousine,dealer_siebrecht_d2c_uslar
eft0dnnf,Opel,Corsa,Elegance,Benzin,,Limousine,dealer_siebrecht_d2c_uslar
eft09tud,Kia,e-Niro,Spirit,Elektro,,SUV,compound_blg_duisburg
efuqvaom,Mitsubishi,Eclipse Cross,Select,Plug-In-Hybrid,2022-08-10,SUV,compound_blg_d2c_neuss
efx44zw0,Opel,Astra ST,GS Line,Plug-In-Hybrid,,Kombi,dealer_siebrecht_d2c_uslar
efyoiuiw,Audi,Q3 Sportback,S line,Diesel,,SUV,compound_akb_kitzingen
eg1deyhz,BMW,1er,Modell M Sport,Benzin,,Limousine,compound_akb_schoeneck
eg1q6wqq,Nissan,Qashqai,Tekna,Benzin (mild-hybrid),,SUV,compound_blg_d2c_atn2_neuss
eg1t1b78,Audi,Q5,S line,Plug-In-Hybrid,,SUV,compound_akb_kitzingen
eg7int9p,Nissan,Qashqai,Acenta,Benzin (mild-hybrid),2022-05-30,SUV,compound_blg_d2c_atn2_neuss
eg8cje3e,Kia,XCeed,Vision,Plug-In-Hybrid,2023-02-20,SUV,compound_blg_d2c_duisburg
eg8v22x8,Mazda,MX-30,Modern Confidence Premium,Elektro,,SUV,compound_blg_saalanderdonau
eg9rh3f7,Nissan,Qashqai,N-Connecta,Benzin (mild-hybrid),,SUV,compound_blg_d2c_atn2_neuss
eg71o8k4,VW,Passat Variant,Business,Diesel,2023-01-20,Kombi,compound_arsaltmann_wolnzach
eg331b6n,VW,Passat Variant,Business,Benzin,2023-01-10,Kombi,compound_arsaltmann_wolnzach
egaddd3h,Audi,A4 Avant,S line,Benzin (mild-hybrid),,Kombi,compound_akb_kitzingen
egaswz40,Audi,Q2,S line,Benzin,,SUV,compound_akb_kitzingen
egb9pg5s,BMW,X3,M Sportpaket,Diesel,2023-06-01,SUV,compound_akb_kitzingen
egcmlwdh,Opel,Astra,GS Line,Plug-In-Hybrid,,Limousine,dealer_siebrecht_d2c_uslar
egd110pv,Fiat,500,Lounge,Benzin (mild-hybrid),2022-07-11,Kleinwagen,compound_mosolf_ketzin
egdruswn,Tesla,Model 3,Standard Range,Elektro,,Limousine,compound_akb_kitzingen
ege1wnnf,Tesla,Model 3,Long Range,Elektro,,Limousine,compound_akb_schoeneck
ege2l4gm,Land Rover,Range Rover Evoque,R-Dynamic SE,Diesel (mild-hybrid),2023-01-13,SUV,dealer_ahgeisser_karlsruhe
egfram4w,Fiat,500C,Dolcevita,Benzin (mild-hybrid),2022-11-21,Cabriolet,compound_mosolf_ketzin
egh1ifdz,Tesla,Model 3,Long Range,Elektro,2023-03-01,Limousine,compound_akb_kitzingen
egi7667w,Renault,Zoe,Experience,Elektro,,Limousine,compound_rrg_eching
egk150a5,Opel,Insignia ST,Elegance,Benzin,2022-08-18,Kombi,dealer_siebrecht_d2c_uslar
eglqzy53,Kia,ProCeed,GT,Benzin,,Kombi,compound_blg_duisburg
egnbymy7,Audi,Q8,,Plug-In-Hybrid,,SUV,compound_akb_kitzingen
egpkvksp,Fiat,500C,Dolcevita,Benzin (mild-hybrid),,Cabriolet,compound_mosolf_ketzin
egs35f9e,Nissan,Townstar,N-Design,Benzin,2022-09-21,Van,compound_blg_d2c_atn2_neuss
eguqt8i4,Audi,Q3 Sportback,S line,Plug-In-Hybrid,,SUV,compound_akb_kitzingen
egvmx8u9,Fiat,500,Cult,Benzin (mild-hybrid),,Kleinwagen,compound_akb_schoeneck
egweqw2v,Peugeot,508 SW,Allure,Benzin,2022-09-20,Kombi,dealer_eder_peugeot_rosenheim
egwg3u72,BMW,X2,Modell Edition M Mesh,Benzin,,SUV,compound_akb_schoeneck
egyu0ry9,MINI,Countryman,Classic Trim,Benzin,,SUV,compound_akb_schoeneck
egyzy82z,Opel,Grandland,GS Line,Plug-In-Hybrid,,SUV,dealer_siebrecht_d2c_uslar
egzkzn3y,Skoda,Octavia Combi,RS,Diesel,,Kombi,dealer_feser_skoda_akf_fürth
egzpe45b,Fiat,500,Cult,Benzin (mild-hybrid),2022-04-19,Kleinwagen,compound_akb_schoeneck
eh0cwnrs,Nissan,Qashqai,N-Connecta e-POWER,Benzin,,SUV,compound_blg_d2c_atn2_neuss
eh2k0bkl,Audi,Q5 Sportback,S line,Benzin (mild-hybrid),2023-01-05,SUV,compound_akb_kitzingen
eh2v8gc8,BMW,1er,Modell Luxury Line,Benzin,,Limousine,compound_akb_schoeneck
eh6epncv,BMW,3er Touring,M Sportpaket,Diesel,,Kombi,compound_akb_kitzingen
eh8c1qsc,Opel,Grandland,GS Line,Plug-In-Hybrid,,SUV,dealer_siebrecht_d2c_uslar
eh8hnmlb,Opel,Corsa,Elegance,Benzin,2022-12-20,Limousine,dealer_siebrecht_d2c_uslar
eh8sruis,Tesla,Model 3,Long Range,Elektro,2022-10-26,Limousine,compound_akb_kitzingen
eh23dras,Seat,Alhambra,FR-Line,Benzin,2022-12-15,Van,compound_akb_kitzingen
eh562xry,Jeep,Compass,Limited,Benzin,2022-10-21,SUV,compound_mosolf_kippenheim
eh590q81,Opel,Insignia ST,Sports Tourer Elegance,Diesel,2022-11-08,Kombi,dealer_siebrecht_d2c_uslar
eh676c75,Fiat,500 e,ICON,Elektro,2023-01-25,Kleinwagen,compound_mosolf_kippenheim
ehac05yf,MG,4,Luxury,Elektro,,Limousine,compound_carserviceerkens_wachtendonk
ehaqckve,Kia,Rio,GT Line,Benzin (mild-hybrid),2022-11-28,Limousine,compound_blg_duisburg
ehbbaee0,Fiat,500C,Dolcevita,Benzin (mild-hybrid),2022-11-09,Cabriolet,compound_mosolf_ketzin
ehbc0f5l,Fiat,500,Dolcevita,Benzin (mild-hybrid),2022-12-14,Kleinwagen,compound_mosolf_kippenheim
ehc4bktq,Opel,Corsa,Edition,Benzin,,Limousine,dealer_siebrecht_d2c_uslar
ehf6nl1x,Dacia,Duster,Comfort,Diesel,,SUV,compound_rrg_eching
ehfrv315,Jeep,Compass,S,Plug-In-Hybrid,,SUV,compound_mosolf_kippenheim
ehftfqvv,Fiat,500 e,ICON,Elektro,2022-10-11,Kleinwagen,compound_mosolf_kippenheim
ehgt961t,Jeep,Compass,Upland,Plug-In-Hybrid,,SUV,compound_mosolf_kippenheim
ehgtne9l,Fiat,500 e,ICON,Elektro,,Kleinwagen,compound_mosolf_kippenheim
ehhs0t2t,Jeep,Compass,Limited,Benzin,2022-09-22,SUV,compound_mosolf_kippenheim
ehie7vps,Opel,Mokka e,GS Line,Elektro,2023-03-02,SUV,dealer_siebrecht_d2c_uslar
ehjfywog,Opel,Astra ST,GS Line,Plug-In-Hybrid,,Kombi,dealer_siebrecht_d2c_uslar
ehkbx7fd,Jeep,Compass,Upland,Plug-In-Hybrid,,SUV,compound_mosolf_kippenheim
ehkv4ctb,Opel,Astra ST,GS Line,Plug-In-Hybrid,,Kombi,dealer_siebrecht_d2c_uslar
ehlja2hn,Fiat,500 e,ICON,Elektro,2022-11-28,Kleinwagen,compound_mosolf_kippenheim
ehmnogxj,Opel,Mokka e,GS Line,Elektro,,SUV,dealer_siebrecht_d2c_uslar
ehmtxzbu,Jeep,Compass,Upland,Plug-In-Hybrid,,SUV,compound_mosolf_kippenheim
ehmvgs2l,Opel,Corsa,GS Line,Benzin,2022-08-16,Limousine,dealer_siebrecht_d2c_uslar
ehn9xp1o,VW,Passat Variant,Business,Diesel,2022-10-17,Kombi,compound_arsaltmann_wolnzach
ehnoyl3r,Opel,Corsa,Elegance,Benzin,2022-12-14,Limousine,dealer_siebrecht_d2c_uslar
ehqhsgr0,Land Rover,Range Rover Evoque,R-Dynamic HSE,Benzin (mild-hybrid),2022-11-22,SUV,compound_blg_duisburg
eht6ibwx,Opel,Corsa,Elegance,Benzin,,Limousine,dealer_siebrecht_d2c_uslar
ehtraiiv,Audi,Q3,S line,Benzin (mild-hybrid),,SUV,compound_akb_kitzingen
ehv6qwr0,Jeep,Compass,Limited,Benzin,2022-03-03,SUV,compound_mosolf_kippenheim
ehw8zupf,Kia,XCeed,Spirit,Benzin,2022-12-06,SUV,compound_blg_duisburg
ehw35nm4,Kia,Ceed Sportswagon,Spirit,Plug-In-Hybrid,,Kombi,compound_blg_saalanderdonau
ei1tnlzp,Fiat,500C,Dolcevita,Benzin (mild-hybrid),,Cabriolet,compound_mosolf_ketzin
ei3fza14,MG,Marvel R,Luxury,Elektro,,SUV,
ei3ottcs,Opel,Crossland,GS Line,Benzin,,SUV,dealer_siebrecht_d2c_uslar
ei4diph0,Tesla,Model 3,Long Range,Elektro,,Limousine,compound_akb_kitzingen
ei8c6tfo,Opel,Corsa,GS Line,Benzin,,Limousine,dealer_siebrecht_d2c_uslar
ei9hs143,Fiat,500,Lounge,Benzin (mild-hybrid),2022-10-02,Kleinwagen,compound_mosolf_ketzin
ei9om0hy,VW,Multivan T6 1,Comfortline KR,Diesel,2022-09-14,Van,compound_akb_kitzingen
eia64xuk,Hyundai,i30 Kombi,Edition 30,Diesel,,Kombi,compound_blg_saalanderdonau
eibpmbj3,Nissan,Leaf,N-Connecta,Elektro,2023-02-28,Limousine,compound_blg_d2c_atn2_neuss
eic678yh,BMW,1er,Modell Advantage,Benzin,2022-07-08,Limousine,compound_akb_kitzingen
eid6e473,Tesla,Model Y,Long Range,Elektro,,SUV,compound_akb_kitzingen
eiduyat7,Opel,Grandland,GS Line,Benzin,,SUV,dealer_siebrecht_d2c_uslar
eiel0zaa,Fiat,500,Lounge,Benzin (mild-hybrid),2022-07-01,Kleinwagen,compound_mosolf_ketzin
eif7wbnw,Opel,Corsa,Elegance,Benzin,,Limousine,dealer_siebrecht_d2c_uslar
eii4jt6j,BMW,5er Touring,M Sportpaket,Diesel,2022-04-01,Kombi,compound_akb_schoeneck
eiimd4rf,Tesla,Model Y,Long Range,Elektro,,SUV,compound_akb_kitzingen
eikojtno,Jeep,Compass,S,Plug-In-Hybrid,2022-03-02,SUV,compound_mosolf_kippenheim
eikqdd1s,Peugeot,2008,Allure,Benzin,,SUV,compound_akb_kitzingen
eimgecle,Seat,Leon,FR,Plug-In-Hybrid,,Limousine,dealer_feser_nürnberg
eimug8ax,Fiat,500 e,ICON,Elektro,2022-12-01,Kleinwagen,compound_mosolf_kippenheim
eip8eok6,Audi,Q3 Sportback,S line,Plug-In-Hybrid,,SUV,compound_akb_kitzingen
eiq5k2s3,Tesla,Model Y,Long Range,Elektro,,SUV,compound_akb_kitzingen
eitr7yem,Audi,Q2,Advanced,Benzin,2022-09-14,SUV,compound_akb_kitzingen
eitu5dmw,BMW,7er Limousine,M Sportpaket inklusive Interieurdesign Pure Excellence,Diesel,2022-02-18,Limousine,compound_akb_schoeneck
eiu2reb6,Opel,Insignia ST,Elegance,Benzin,2022-03-17,Kombi,dealer_siebrecht_d2c_uslar
eiupvw2b,Opel,Mokka e,GS Line,Elektro,,SUV,dealer_siebrecht_d2c_uslar
eiuz17se,Volvo,XC90,R-Design,Plug-In-Hybrid,,SUV,compound_akf_quickborn
eiy5bn3b,BMW,2er Active Tourer,M Sportpaket,Benzin,2023-01-16,Van,compound_akb_kitzingen
ej0uif21,Opel,Insignia ST,Sports Tourer Elegance,Diesel,,Kombi,dealer_siebrecht_d2c_uslar
ej2xc1g0,Tesla,Model 3,Standard Range,Elektro,2022-12-06,Limousine,compound_akb_kitzingen
ej3n3i4r,Mitsubishi,Eclipse Cross,Plus,Plug-In-Hybrid,,SUV,compound_blg_neuss
ej4h4y6u,MINI,Countryman,Essential Trim,Benzin,2022-03-30,SUV,compound_akb_schoeneck
ej6x0mxc,Kia,XCeed,Spirit,Benzin,2023-03-06,SUV,compound_blg_duisburg
ej7dft8v,Fiat,500,Dolcevita,Benzin (mild-hybrid),,Kleinwagen,compound_mosolf_kippenheim
ej7tnkmx,Polestar,2,Long Range Single Motor,Elektro,,Limousine,compound_catzuelpich_zülpich
ej28obkn,Audi,A6 Avant,sport,Plug-In-Hybrid,,Kombi,compound_akb_kitzingen
ej33npak,Fiat,500C,Dolcevita,Benzin (mild-hybrid),,Cabriolet,compound_mosolf_ketzin
ej83a76f,Jeep,Compass,Upland,Plug-In-Hybrid,,SUV,compound_mosolf_kippenheim
ejabc19v,Nissan,Qashqai,N-Connecta,Benzin (mild-hybrid),,SUV,compound_blg_d2c_atn2_neuss
ejb4s9yb,VW,Passat Variant,Business,Diesel,2022-07-27,Kombi,compound_arsaltmann_wolnzach
ejbsocdr,Fiat,500 e,ICON,Elektro,2022-10-25,Kleinwagen,compound_mosolf_kippenheim
ejfg15lk,Opel,Grandland,GS Line,Benzin,,SUV,dealer_siebrecht_d2c_uslar
ejgbxg0s,Jeep,Compass,Limited,Benzin,2022-12-13,SUV,compound_mosolf_kippenheim
ejh0eyex,Kia,XCeed,Spirit,Plug-In-Hybrid,,SUV,compound_blg_saalanderdonau
ejhupdbb,Jeep,Compass,Limited,Benzin,,SUV,compound_mosolf_kippenheim
ejj8nzev,Opel,Corsa,Elegance,Benzin,,Limousine,dealer_siebrecht_d2c_uslar
ejjl6d60,Tesla,Model Y,Long Range,Elektro,,SUV,compound_akb_kitzingen
ejk3xt8r,Audi,Q3 Sportback,S line,Diesel,2023-03-28,SUV,compound_akb_kitzingen
ejmg9a5g,Opel,Mokka e,GS Line,Elektro,,SUV,dealer_siebrecht_d2c_uslar
ejmx9b33,Opel,Corsa,Elegance,Benzin,,Limousine,dealer_siebrecht_d2c_uslar
ejonjf5r,VW,Passat Variant,Business,Diesel,2022-10-12,Kombi,compound_arsaltmann_wolnzach
ejoth57l,BMW,iX3,Impressive,Elektro,2022-06-09,SUV,compound_akb_schoeneck
ejpakewa,Audi,SQ7,,Benzin,,SUV,compound_akb_kitzingen
ejru06us,Tesla,Model Y,Performance,Elektro,,SUV,compound_akb_kitzingen
ejsn667q,Audi,Q3 Sportback,S line,Plug-In-Hybrid,,SUV,compound_akb_kitzingen
ejsxawx6,Jeep,Compass,S,Plug-In-Hybrid,,SUV,compound_mosolf_ketzin
ejtf5a1d,Mitsubishi,Eclipse Cross,Plus,Plug-In-Hybrid,2022-05-04,SUV,compound_blg_neuss
ejurhpoe,BMW,X5,xLine,Diesel,,SUV,compound_akb_schoeneck
ejvrgbs6,Land Rover,Range Rover Evoque,R-Dynamic SE,Diesel (mild-hybrid),2022-11-22,SUV,compound_blg_duisburg
ejw912hd,Nissan,Qashqai,N-Connecta,Benzin (mild-hybrid),2023-01-16,SUV,compound_blg_d2c_atn2_neuss
ek2yue5f,BMW,3er Limousine,Modell M Sport,Benzin,2022-06-28,Limousine,compound_akb_kitzingen
ek3ofiei,Opel,Crossland,Elegance,Benzin,2022-09-01,SUV,dealer_siebrecht_d2c_uslar
ek4rtehf,BMW,1er M,M Automobile,Benzin,2022-06-20,Limousine,compound_akb_schoeneck
ek5a1tmd,Jeep,Compass,Limited,Benzin,2022-09-08,SUV,compound_mosolf_kippenheim
ek5b2bij,BMW,X4,Modell M Sport,Diesel,,SUV,compound_akb_schoeneck
ek5k4mi6,Polestar,2,Pilot Plus,Elektro,,Limousine,dealer_eder_polestar_muenchen
ek5qhj3h,Tesla,Model 3,Long Range,Elektro,,Limousine,compound_akb_schoeneck
ek7h3q0u,Opel,Mokka,GS Line,Benzin,,SUV,dealer_siebrecht_d2c_uslar
ek7u0eun,Fiat,500 e,ICON,Elektro,2022-02-24,Kleinwagen,compound_mosolf_kippenheim
ek7wjhkh,BMW,X1,Modell M Sport,Diesel,,SUV,compound_akb_kitzingen
ek69kfie,Opel,Grandland X,Elegance,Benzin,2022-11-25,SUV,dealer_siebrecht_d2c_uslar
ek316d4a,Jeep,Compass,Limited,Benzin,2022-09-07,SUV,compound_mosolf_kippenheim
ekar38sa,Opel,Corsa,GS Line,Benzin,2022-09-22,Limousine,compound_blg_neuss
ekbqzcim,BMW,X2,Modell Edition M Mesh,Benzin,,SUV,compound_akb_schoeneck
ekfklfpa,Jeep,Compass,Upland,Plug-In-Hybrid,,SUV,compound_mosolf_kippenheim
ekgdgmu2,VW,Passat Variant,Business,Diesel,2022-11-09,Kombi,compound_arsaltmann_wolnzach
ekirltr3,BMW,X5,M Sportpaket,Diesel,,SUV,compound_akb_schoeneck
ekl2dvaw,Audi,Q2,S line,Benzin,,SUV,compound_akb_kitzingen
ekmomkp2,VW,Passat Variant,Business,Diesel,2022-12-15,Kombi,compound_arsaltmann_wolnzach
ekn9gwj0,BMW,5er Touring,M Sportpaket,Benzin,2023-05-08,Kombi,compound_akb_kitzingen
ekoi942p,Opel,Grandland X,Edition,Benzin,2022-08-21,SUV,dealer_siebrecht_d2c_uslar
ekrp4z7j,Kia,Ceed Sportswagon,Spirit,Plug-In-Hybrid,,Kombi,compound_blg_saalanderdonau
ekryefh9,Opel,Corsa,Elegance,Benzin,2022-10-20,Limousine,dealer_siebrecht_d2c_uslar
eks8vmre,Dacia,Spring,Comfort Plus,Elektro,2022-02-28,SUV,compound_akb_schoeneck
ekukal3t,BMW,X1,Modell Sport Line,Benzin,,SUV,compound_akb_schoeneck
ekulyylk,Fiat,500C,Dolcevita,Benzin (mild-hybrid),,Cabriolet,compound_mosolf_ketzin
ekurml2h,Opel,Corsa,Elegance,Benzin,,Limousine,dealer_siebrecht_d2c_uslar
ekv0q29u,Tesla,Model 3,Long Range,Elektro,2023-01-26,Limousine,compound_akb_kitzingen
ekvteq84,Tesla,Model Y,Long Range,Elektro,,SUV,compound_akb_kitzingen
ekvux0g6,BMW,X5,M Sportpaket,Diesel,2022-06-09,SUV,compound_akb_schoeneck
ekwn2tfy,Audi,A3 Sportback,S line,Plug-In-Hybrid,,Limousine,compound_akb_kitzingen
eky4wu03,Jeep,Compass,Upland,Plug-In-Hybrid,,SUV,
ekynhyo2,Land Rover,Range Rover Evoque,R-Dynamic HSE,Benzin (mild-hybrid),2022-10-18,SUV,compound_blg_duisburg
ekytntr2,BMW,X1,Modell M Sport,Benzin,2022-09-06,SUV,compound_akb_kitzingen
el1qux4s,Audi,Q3 Sportback,S line,Plug-In-Hybrid,,SUV,compound_akb_kitzingen
el3n79kb,Audi,Q2,S line,Benzin,2023-02-17,SUV,compound_akb_kitzingen
el4hh2ui,Tesla,Model Y,Long Range,Elektro,,SUV,compound_akb_kitzingen
el5bda4u,BMW,4er Coupé,M Automobile,Benzin,,Coupé,compound_akb_schoeneck
el6xh2o4,MG,Marvel R,Luxury,Elektro,,SUV,compound_carserviceerkens_wachtendonk
el7ajeii,Audi,Q2,Advanced,Benzin,,SUV,compound_akb_kitzingen
el8r8af5,Land Rover,Discovery Sport,R-Dynamic SE,Benzin (mild-hybrid),,SUV,dealer_ahgeisser_karlsruhe
el35dvd8,Fiat,500 e,ICON,Elektro,2022-11-14,Kleinwagen,compound_mosolf_kippenheim
el79mna7,BMW,X6,M Sportpaket,Diesel,,SUV,compound_akb_schoeneck
el97ubiu,Nissan,Juke,N-Design,Hybrid-Benzin,2023-02-01,SUV,compound_blg_d2c_atn2_neuss
el278nnk,Tesla,Model Y,Long Range,Elektro,,SUV,compound_akb_kitzingen
elaqhdj0,Nissan,Leaf,N-Connecta,Elektro,2022-10-18,Limousine,compound_blg_d2c_atn2_neuss
eldg26wg,BMW,X4,Modell M Sport,Benzin,,SUV,compound_akb_schoeneck
ele5yjc1,Fiat,500,Dolcevita,Benzin (mild-hybrid),,Kleinwagen,compound_mosolf_kippenheim
elecjd70,Opel,Zafira Life,Edition M,Diesel,2022-08-18,Van,compound_blg_neuss
elesnk9j,Nissan,Qashqai,Tekna,Benzin (mild-hybrid),2022-10-05,SUV,compound_blg_d2c_atn2_neuss
elg6w476,Fiat,500 e,ICON,Elektro,,Kleinwagen,compound_mosolf_kippenheim
elg95e77,Opel,Insignia ST,Elegance,Benzin,2022-12-16,Kombi,dealer_siebrecht_d2c_uslar
elh8duxz,MG,4,Luxury,Elektro,2023-03-03,Limousine,compound_carserviceerkens_wachtendonk
eljvpzpt,Audi,SQ8,,Benzin,,SUV,compound_akb_kitzingen
eln2zdor,Fiat,500 e,ICON,Elektro,2022-12-02,Kleinwagen,compound_mosolf_kippenheim
eln4vd1o,Jeep,Compass,Upland,Plug-In-Hybrid,,SUV,compound_mosolf_kippenheim
elnaatng,BMW,3er Touring,Modell M Sport,Diesel,,Kombi,compound_akb_schoeneck
